x_i          u_i       Analitic sol  f_i 
0.890111   0.109793    0.109793   0.013624 
0.890211   0.109693    0.109693   0.013610 
0.890311   0.109593    0.109593   0.013597 
0.890411   0.109494    0.109494   0.013583 
0.890511   0.109394    0.109394   0.013569 
0.890611   0.109294    0.109294   0.013556 
0.890711   0.109194    0.109194   0.013542 
0.890811   0.109094    0.109094   0.013529 
0.890911   0.108994    0.108994   0.013515 
0.891011   0.108895    0.108895   0.013502 
0.891111   0.108795    0.108795   0.013488 
0.891211   0.108695    0.108695   0.013475 
0.891311   0.108595    0.108595   0.013461 
0.891411   0.108495    0.108495   0.013448 
0.891511   0.108395    0.108395   0.013434 
0.891611   0.108295    0.108295   0.013421 
0.891711   0.108196    0.108196   0.013408 
0.891811   0.108096    0.108096   0.013394 
0.891911   0.107996    0.107996   0.013381 
0.892011   0.107896    0.107896   0.013367 
0.892111   0.107796    0.107796   0.013354 
0.892211   0.107696    0.107696   0.013341 
0.892311   0.107596    0.107596   0.013327 
0.892411   0.107497    0.107497   0.013314 
0.892511   0.107397    0.107397   0.013301 
0.892611   0.107297    0.107297   0.013287 
0.892711   0.107197    0.107197   0.013274 
0.892811   0.107097    0.107097   0.013261 
0.892911   0.106997    0.106997   0.013248 
0.893011   0.106897    0.106897   0.013234 
0.893111   0.106798    0.106798   0.013221 
0.893211   0.106698    0.106698   0.013208 
0.893311   0.106598    0.106598   0.013195 
0.893411   0.106498    0.106498   0.013182 
0.893511   0.106398    0.106398   0.013168 
0.893611   0.106298    0.106298   0.013155 
0.893711   0.106199    0.106199   0.013142 
0.893811   0.106099    0.106099   0.013129 
0.893911   0.105999    0.105999   0.013116 
0.894011   0.105899    0.105899   0.013103 
0.894111   0.105799    0.105799   0.013090 
0.894211   0.105699    0.105699   0.013077 
0.894311   0.105599    0.105599   0.013063 
0.894411   0.105500    0.105500   0.013050 
0.894511   0.105400    0.105400   0.013037 
0.894611   0.105300    0.105300   0.013024 
0.894711   0.105200    0.105200   0.013011 
0.894811   0.105100    0.105100   0.012998 
0.894911   0.105000    0.105000   0.012985 
0.895010   0.104900    0.104900   0.012972 
0.895110   0.104801    0.104801   0.012959 
0.895210   0.104701    0.104701   0.012946 
0.895310   0.104601    0.104601   0.012933 
0.895410   0.104501    0.104501   0.012921 
0.895510   0.104401    0.104401   0.012908 
0.895610   0.104301    0.104301   0.012895 
0.895710   0.104201    0.104201   0.012882 
0.895810   0.104102    0.104102   0.012869 
0.895910   0.104002    0.104002   0.012856 
0.896010   0.103902    0.103902   0.012843 
0.896110   0.103802    0.103802   0.012830 
0.896210   0.103702    0.103702   0.012818 
0.896310   0.103602    0.103602   0.012805 
0.896410   0.103502    0.103502   0.012792 
0.896510   0.103403    0.103403   0.012779 
0.896610   0.103303    0.103303   0.012766 
0.896710   0.103203    0.103203   0.012754 
0.896810   0.103103    0.103103   0.012741 
0.896910   0.103003    0.103003   0.012728 
0.897010   0.102903    0.102903   0.012716 
0.897110   0.102803    0.102803   0.012703 
0.897210   0.102704    0.102704   0.012690 
0.897310   0.102604    0.102604   0.012677 
0.897410   0.102504    0.102504   0.012665 
0.897510   0.102404    0.102404   0.012652 
0.897610   0.102304    0.102304   0.012639 
0.897710   0.102204    0.102204   0.012627 
0.897810   0.102104    0.102104   0.012614 
0.897910   0.102005    0.102005   0.012602 
0.898010   0.101905    0.101905   0.012589 
0.898110   0.101805    0.101805   0.012576 
0.898210   0.101705    0.101705   0.012564 
0.898310   0.101605    0.101605   0.012551 
0.898410   0.101505    0.101505   0.012539 
0.898510   0.101405    0.101405   0.012526 
0.898610   0.101306    0.101306   0.012514 
0.898710   0.101206    0.101206   0.012501 
0.898810   0.101106    0.101106   0.012489 
0.898910   0.101006    0.101006   0.012476 
0.899010   0.100906    0.100906   0.012464 
0.899110   0.100806    0.100806   0.012451 
0.899210   0.100706    0.100706   0.012439 
0.899310   0.100606    0.100606   0.012426 
0.899410   0.100507    0.100507   0.012414 
0.899510   0.100407    0.100407   0.012402 
0.899610   0.100307    0.100307   0.012389 
0.899710   0.100207    0.100207   0.012377 
0.899810   0.100107    0.100107   0.012364 
0.899910   0.100007    0.100007   0.012352 
0.900010   0.099907    0.099907   0.012340 
0.900110   0.099808    0.099808   0.012327 
0.900210   0.099708    0.099708   0.012315 
0.900310   0.099608    0.099608   0.012303 
0.900410   0.099508    0.099508   0.012290 
0.900510   0.099408    0.099408   0.012278 
0.900610   0.099308    0.099308   0.012266 
0.900710   0.099208    0.099208   0.012254 
0.900810   0.099109    0.099109   0.012241 
0.900910   0.099009    0.099009   0.012229 
0.901010   0.098909    0.098909   0.012217 
0.901110   0.098809    0.098809   0.012205 
0.901210   0.098709    0.098709   0.012193 
0.901310   0.098609    0.098609   0.012180 
0.901410   0.098509    0.098509   0.012168 
0.901510   0.098410    0.098410   0.012156 
0.901610   0.098310    0.098310   0.012144 
0.901710   0.098210    0.098210   0.012132 
0.901810   0.098110    0.098110   0.012120 
0.901910   0.098010    0.098010   0.012108 
0.902010   0.097910    0.097910   0.012095 
0.902110   0.097810    0.097810   0.012083 
0.902210   0.097710    0.097710   0.012071 
0.902310   0.097611    0.097611   0.012059 
0.902410   0.097511    0.097511   0.012047 
0.902510   0.097411    0.097411   0.012035 
0.902610   0.097311    0.097311   0.012023 
0.902710   0.097211    0.097211   0.012011 
0.902810   0.097111    0.097111   0.011999 
0.902910   0.097011    0.097011   0.011987 
0.903010   0.096912    0.096912   0.011975 
0.903110   0.096812    0.096812   0.011963 
0.903210   0.096712    0.096712   0.011951 
0.903310   0.096612    0.096612   0.011939 
0.903410   0.096512    0.096512   0.011927 
0.903510   0.096412    0.096412   0.011915 
0.903610   0.096312    0.096312   0.011903 
0.903710   0.096212    0.096212   0.011892 
0.903810   0.096113    0.096113   0.011880 
0.903910   0.096013    0.096013   0.011868 
0.904010   0.095913    0.095913   0.011856 
0.904110   0.095813    0.095813   0.011844 
0.904210   0.095713    0.095713   0.011832 
0.904310   0.095613    0.095613   0.011820 
0.904410   0.095513    0.095513   0.011809 
0.904510   0.095414    0.095414   0.011797 
0.904610   0.095314    0.095314   0.011785 
0.904710   0.095214    0.095214   0.011773 
0.904810   0.095114    0.095114   0.011761 
0.904910   0.095014    0.095014   0.011750 
0.905009   0.094914    0.094914   0.011738 
0.905109   0.094814    0.094814   0.011726 
0.905209   0.094714    0.094714   0.011715 
0.905309   0.094615    0.094615   0.011703 
0.905409   0.094515    0.094515   0.011691 
0.905509   0.094415    0.094415   0.011679 
0.905609   0.094315    0.094315   0.011668 
0.905709   0.094215    0.094215   0.011656 
0.905809   0.094115    0.094115   0.011644 
0.905909   0.094015    0.094015   0.011633 
0.906009   0.093916    0.093916   0.011621 
0.906109   0.093816    0.093816   0.011610 
0.906209   0.093716    0.093716   0.011598 
0.906309   0.093616    0.093616   0.011586 
0.906409   0.093516    0.093516   0.011575 
0.906509   0.093416    0.093416   0.011563 
0.906609   0.093316    0.093316   0.011552 
0.906709   0.093216    0.093216   0.011540 
0.906809   0.093117    0.093117   0.011529 
0.906909   0.093017    0.093017   0.011517 
0.907009   0.092917    0.092917   0.011506 
0.907109   0.092817    0.092817   0.011494 
0.907209   0.092717    0.092717   0.011483 
0.907309   0.092617    0.092617   0.011471 
0.907409   0.092517    0.092517   0.011460 
0.907509   0.092417    0.092417   0.011448 
0.907609   0.092318    0.092318   0.011437 
0.907709   0.092218    0.092218   0.011425 
0.907809   0.092118    0.092118   0.011414 
0.907909   0.092018    0.092018   0.011403 
0.908009   0.091918    0.091918   0.011391 
0.908109   0.091818    0.091818   0.011380 
0.908209   0.091718    0.091718   0.011368 
0.908309   0.091618    0.091618   0.011357 
0.908409   0.091519    0.091519   0.011346 
0.908509   0.091419    0.091419   0.011334 
0.908609   0.091319    0.091319   0.011323 
0.908709   0.091219    0.091219   0.011312 
0.908809   0.091119    0.091119   0.011300 
0.908909   0.091019    0.091019   0.011289 
0.909009   0.090919    0.090919   0.011278 
0.909109   0.090820    0.090820   0.011267 
0.909209   0.090720    0.090720   0.011255 
0.909309   0.090620    0.090620   0.011244 
0.909409   0.090520    0.090520   0.011233 
0.909509   0.090420    0.090420   0.011222 
0.909609   0.090320    0.090320   0.011210 
0.909709   0.090220    0.090220   0.011199 
0.909809   0.090120    0.090120   0.011188 
0.909909   0.090021    0.090021   0.011177 
0.910009   0.089921    0.089921   0.011166 
0.910109   0.089821    0.089821   0.011154 
0.910209   0.089721    0.089721   0.011143 
0.910309   0.089621    0.089621   0.011132 
0.910409   0.089521    0.089521   0.011121 
0.910509   0.089421    0.089421   0.011110 
0.910609   0.089321    0.089321   0.011099 
0.910709   0.089222    0.089222   0.011088 
0.910809   0.089122    0.089122   0.011077 
0.910909   0.089022    0.089022   0.011066 
0.911009   0.088922    0.088922   0.011054 
0.911109   0.088822    0.088822   0.011043 
0.911209   0.088722    0.088722   0.011032 
0.911309   0.088622    0.088622   0.011021 
0.911409   0.088522    0.088522   0.011010 
0.911509   0.088423    0.088423   0.010999 
0.911609   0.088323    0.088323   0.010988 
0.911709   0.088223    0.088223   0.010977 
0.911809   0.088123    0.088123   0.010966 
0.911909   0.088023    0.088023   0.010955 
0.912009   0.087923    0.087923   0.010945 
0.912109   0.087823    0.087823   0.010934 
0.912209   0.087723    0.087723   0.010923 
0.912309   0.087624    0.087624   0.010912 
0.912409   0.087524    0.087524   0.010901 
0.912509   0.087424    0.087424   0.010890 
0.912609   0.087324    0.087324   0.010879 
0.912709   0.087224    0.087224   0.010868 
0.912809   0.087124    0.087124   0.010857 
0.912909   0.087024    0.087024   0.010846 
0.913009   0.086924    0.086924   0.010836 
0.913109   0.086825    0.086825   0.010825 
0.913209   0.086725    0.086725   0.010814 
0.913309   0.086625    0.086625   0.010803 
0.913409   0.086525    0.086525   0.010792 
0.913509   0.086425    0.086425   0.010782 
0.913609   0.086325    0.086325   0.010771 
0.913709   0.086225    0.086225   0.010760 
0.913809   0.086125    0.086125   0.010749 
0.913909   0.086025    0.086025   0.010739 
0.914009   0.085926    0.085926   0.010728 
0.914109   0.085826    0.085826   0.010717 
0.914209   0.085726    0.085726   0.010706 
0.914309   0.085626    0.085626   0.010696 
0.914409   0.085526    0.085526   0.010685 
0.914509   0.085426    0.085426   0.010674 
0.914609   0.085326    0.085326   0.010664 
0.914709   0.085226    0.085226   0.010653 
0.914809   0.085127    0.085127   0.010642 
0.914909   0.085027    0.085027   0.010632 
0.915008   0.084927    0.084927   0.010621 
0.915108   0.084827    0.084827   0.010610 
0.915208   0.084727    0.084727   0.010600 
0.915308   0.084627    0.084627   0.010589 
0.915408   0.084527    0.084527   0.010579 
0.915508   0.084427    0.084427   0.010568 
0.915608   0.084328    0.084328   0.010558 
0.915708   0.084228    0.084228   0.010547 
0.915808   0.084128    0.084128   0.010536 
0.915908   0.084028    0.084028   0.010526 
0.916008   0.083928    0.083928   0.010515 
0.916108   0.083828    0.083828   0.010505 
0.916208   0.083728    0.083728   0.010494 
0.916308   0.083628    0.083628   0.010484 
0.916408   0.083529    0.083529   0.010473 
0.916508   0.083429    0.083429   0.010463 
0.916608   0.083329    0.083329   0.010453 
0.916708   0.083229    0.083229   0.010442 
0.916808   0.083129    0.083129   0.010432 
0.916908   0.083029    0.083029   0.010421 
0.917008   0.082929    0.082929   0.010411 
0.917108   0.082829    0.082829   0.010400 
0.917208   0.082729    0.082729   0.010390 
0.917308   0.082630    0.082630   0.010380 
0.917408   0.082530    0.082530   0.010369 
0.917508   0.082430    0.082430   0.010359 
0.917608   0.082330    0.082330   0.010349 
0.917708   0.082230    0.082230   0.010338 
0.917808   0.082130    0.082130   0.010328 
0.917908   0.082030    0.082030   0.010318 
0.918008   0.081930    0.081930   0.010307 
0.918108   0.081831    0.081831   0.010297 
0.918208   0.081731    0.081731   0.010287 
0.918308   0.081631    0.081631   0.010276 
0.918408   0.081531    0.081531   0.010266 
0.918508   0.081431    0.081431   0.010256 
0.918608   0.081331    0.081331   0.010246 
0.918708   0.081231    0.081231   0.010235 
0.918808   0.081131    0.081131   0.010225 
0.918908   0.081031    0.081031   0.010215 
0.919008   0.080932    0.080932   0.010205 
0.919108   0.080832    0.080832   0.010194 
0.919208   0.080732    0.080732   0.010184 
0.919308   0.080632    0.080632   0.010174 
0.919408   0.080532    0.080532   0.010164 
0.919508   0.080432    0.080432   0.010154 
0.919608   0.080332    0.080332   0.010144 
0.919708   0.080232    0.080232   0.010133 
0.919808   0.080132    0.080133   0.010123 
0.919908   0.080033    0.080033   0.010113 
0.920008   0.079933    0.079933   0.010103 
0.920108   0.079833    0.079833   0.010093 
0.920208   0.079733    0.079733   0.010083 
0.920308   0.079633    0.079633   0.010073 
0.920408   0.079533    0.079533   0.010063 
0.920508   0.079433    0.079433   0.010053 
0.920608   0.079333    0.079333   0.010043 
0.920708   0.079234    0.079234   0.010033 
0.920808   0.079134    0.079134   0.010023 
0.920908   0.079034    0.079034   0.010013 
0.921008   0.078934    0.078934   0.010003 
0.921108   0.078834    0.078834   0.009993 
0.921208   0.078734    0.078734   0.009983 
0.921308   0.078634    0.078634   0.009973 
0.921408   0.078534    0.078534   0.009963 
0.921508   0.078434    0.078434   0.009953 
0.921608   0.078335    0.078335   0.009943 
0.921708   0.078235    0.078235   0.009933 
0.921808   0.078135    0.078135   0.009923 
0.921908   0.078035    0.078035   0.009913 
0.922008   0.077935    0.077935   0.009903 
0.922108   0.077835    0.077835   0.009893 
0.922208   0.077735    0.077735   0.009883 
0.922308   0.077635    0.077635   0.009873 
0.922408   0.077535    0.077535   0.009864 
0.922508   0.077436    0.077436   0.009854 
0.922608   0.077336    0.077336   0.009844 
0.922708   0.077236    0.077236   0.009834 
0.922808   0.077136    0.077136   0.009824 
0.922908   0.077036    0.077036   0.009814 
0.923008   0.076936    0.076936   0.009805 
0.923108   0.076836    0.076836   0.009795 
0.923208   0.076736    0.076736   0.009785 
0.923308   0.076636    0.076636   0.009775 
0.923408   0.076537    0.076537   0.009765 
0.923508   0.076437    0.076437   0.009756 
0.923608   0.076337    0.076337   0.009746 
0.923708   0.076237    0.076237   0.009736 
0.923808   0.076137    0.076137   0.009726 
0.923908   0.076037    0.076037   0.009717 
0.924008   0.075937    0.075937   0.009707 
0.924108   0.075837    0.075837   0.009697 
0.924208   0.075737    0.075738   0.009688 
0.924308   0.075638    0.075638   0.009678 
0.924408   0.075538    0.075538   0.009668 
0.924508   0.075438    0.075438   0.009659 
0.924608   0.075338    0.075338   0.009649 
0.924708   0.075238    0.075238   0.009639 
0.924808   0.075138    0.075138   0.009630 
0.924908   0.075038    0.075038   0.009620 
0.925007   0.074938    0.074938   0.009610 
0.925107   0.074838    0.074839   0.009601 
0.925207   0.074739    0.074739   0.009591 
0.925307   0.074639    0.074639   0.009582 
0.925407   0.074539    0.074539   0.009572 
0.925507   0.074439    0.074439   0.009563 
0.925607   0.074339    0.074339   0.009553 
0.925707   0.074239    0.074239   0.009543 
0.925807   0.074139    0.074139   0.009534 
